product_id,product_name,warehouse_id,stock_qty,reorder_level,safety_stock,inventory_value
P04586,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,1783,433,187,548010.25
P04587,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",WH002,386,119,205,175753.06
P04588,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH003,1347,189,185,20667.03
P04589,"Efavirenz 600mg, tablets, 30 Tabs",WH001,2124,197,290,68527.51
P04590,"Efavirenz 600mg, tablets, 30 Tabs",WH001,2907,160,80,40879.18
P04591,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",WH001,376,129,35,196616.72
P04592,"Abacavir 300mg, tablets, 60 Tabs",WH003,2806,236,26,12181.12
P04593,"Efavirenz 200mg, capsule, 90 Caps",WH003,1500,81,57,1029.6
P04594,"Atazanavir 300mg, capsules, 30 Caps",WH001,705,441,122,38972.18
P04595,"Lamivudine 150mg, tablets, 60 Tabs",WH003,3721,389,40,40553.25
P04596,"Abacavir 300mg, tablets, 60 Tabs",WH002,4673,305,151,9001.09
P04597,"Didanosine 50mg [Videx], chewable tablets, 60 Tabs",WH001,236,273,103,5613.16
P04598,"Efavirenz 600mg, tablets, 30 Tabs",WH002,2547,307,161,82.59
P04599,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,2737,256,29,163922.79
P04600,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,2921,86,37,724446.63
P04601,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",WH001,1443,79,274,7483.76
P04602,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,1740,219,270,48242.84
P04603,"Atazanavir 150mg [Reyataz], capsules, 60 Caps",WH002,4559,343,276,63177.24
P04604,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",WH001,4876,237,62,8021.62
P04605,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH001,4469,324,74,171445.84
P04606,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH003,2621,329,40,31638.49
P04607,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH002,2680,298,112,445002.15
P04608,"Efavirenz 600mg, tablets, 30 Tabs",WH003,1362,296,256,1037.19
P04609,"Nevirapine 200mg, tablets, 60 Tabs",WH001,4509,278,255,529065.98
P04610,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,836,379,216,352940.61
P04611,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",WH001,3994,284,124,3886.12
P04612,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH004,4368,167,270,22303.71
P04613,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",WH002,4044,204,252,46109.16
P04614,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,489,465,189,8182.67
P04615,"HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",WH004,488,384,271,21662.3
P04616,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH004,1073,84,47,17930.1
P04617,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH001,419,281,232,2447.45
P04618,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",WH001,1244,54,43,17.46
P04619,"Efavirenz 50mg, capsule, 30 Caps",WH004,2400,229,38,10.66
P04620,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",WH004,2456,169,50,404.64
P04621,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,1431,358,214,272.56
P04622,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH004,1974,346,25,759221.61
P04623,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",WH001,1723,377,76,321.49
P04624,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, 1000 Tabs",WH003,3333,385,137,30711.94
P04625,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",WH002,651,126,252,23656.41
P04626,"Didanosine 400mg, delayed-release capsules, 30 Caps",WH004,259,489,193,51.81
P04627,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH003,3977,485,193,102822.23
P04628,"Lamivudine 150mg, tablets, 60 Tabs",WH001,2999,279,102,32348.01
P04629,"Efavirenz 600mg, tablets, 30 Tabs",WH003,4729,412,285,225293.99
P04630,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH001,226,308,250,2399.17
P04631,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,4754,80,67,439.74
P04632,"Etravirine 100mg [Intelence], tablets, 120 Tabs",WH003,2802,347,179,184.79
P04633,"Darunavir 300mg [Prezista], tablets, 120 Tabs",WH001,4194,364,108,16086.45
P04634,"Efavirenz 50mg, capsule, 30 Caps",WH001,1076,343,241,348.9
P04635,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH002,116,123,84,109605.43
P04636,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,726,257,259,54906.81
P04637,"Efavirenz 200mg, capsule, 90 Caps",WH002,1054,283,36,6454.75
P04638,"Nevirapine 200mg, tablets, 60 Tabs",WH001,1520,496,83,25662.1
P04639,"Didanosine 250mg, delayed-release capsules, 30 Caps",WH002,2680,321,265,123.66
P04640,"Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",WH003,2969,276,192,125919.93
P04641,"Efavirenz 600mg, tablets, 30 Tabs",WH004,1311,236,47,33829.22
P04642,"Efavirenz 50mg, capsule, 30 Caps",WH003,4061,281,216,653.81
P04643,"Lamivudine 150mg, tablets, 60 Tabs",WH004,586,126,94,1187.01
P04644,"Abacavir 300mg [Ziagen], tablets, Blister 6 x 10 Tabs",WH001,2572,379,158,2408.04
P04645,"Lamivudine 150mg [Epivir], tablets, 60 Tabs",WH003,1412,456,200,26204.92
P04646,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH004,2132,396,203,212487.19
P04647,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH004,4232,76,114,3060.19
P04648,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",WH001,4892,241,235,497.78
P04649,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH002,4270,198,222,717.22
P04650,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",WH001,2599,230,31,66413.85
P04651,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH001,4595,288,28,1154180.15
P04652,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH004,599,397,271,1920.33
P04653,"Nevirapine 200mg, tablets, 60 Tabs",WH001,243,437,47,77057.28
P04654,"Lamivudine 150mg, tablets, 60 Tabs",WH002,1310,186,117,272056.17
P04655,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,1634,109,36,404031.87
P04656,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,3245,238,76,102363.76
P04657,"Nevirapine 200mg, tablets, 60 Tabs",WH004,892,147,257,14184.08
P04658,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",WH002,316,359,297,282.94
P04659,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,2093,283,279,603769.56
P04660,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,4129,424,254,131771.21
P04661,"Didanosine 250mg, delayed-release capsules, 30 Caps",WH004,2547,60,131,117.01
P04662,"Zidovudine 300mg, tablets, 60 Tabs",WH004,3541,220,132,12632.11
P04663,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,129,380,116,25621.69
P04664,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,4405,487,98,145943.67
P04665,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH001,2847,275,30,63586.0
P04666,"Abacavir 300mg, tablets, 60 Tabs",WH003,3038,303,259,1707.95
P04667,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,684,463,286,24246.13
P04668,"Zidovudine 300mg, tablets, 60 Tabs",WH002,4240,195,127,31.43
P04669,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH004,610,317,277,567216.23
P04670,"Didanosine 250mg, delayed-release capsules, 30 Caps",WH002,4085,499,259,204.93
P04671,"Efavirenz 50mg, capsule, 30 Caps",WH002,581,348,95,19.48
P04672,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",WH004,2569,416,216,98201.77
P04673,"Didanosine 250mg, delayed-release capsules, 30 Caps",WH002,4717,134,288,75.5
P04674,"Efavirenz 200mg, capsule, 90 Caps",WH004,830,244,106,10254.89
P04675,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH002,3104,480,62,1171.09
P04676,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH001,4725,331,84,6240.4
P04677,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,321,112,107,10172.48
P04678,"Darunavir 300mg [Prezista], tablets, 120 Tabs",WH003,1424,213,80,7569.76
P04679,"Zidovudine 300mg, tablets, 60 Tabs",WH001,2269,188,162,53598.88
P04680,"Atazanavir 150mg [Reyataz], capsules, 60 Caps",WH004,2968,141,210,256.96
P04681,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH003,1644,258,242,264917.72
P04682,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",WH003,230,365,169,51520.97
P04683,"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",WH004,3843,74,195,20929.88
P04684,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH002,2635,266,194,65.07
P04685,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,219,306,165,456897.58
P04686,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",WH002,657,213,35,69.35
P04687,"Stavudine 30mg, capsules, 60 Caps",WH002,285,218,180,90.05
P04688,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH003,4294,72,87,263531.58
P04689,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH003,1444,441,278,220785.81
P04690,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH003,227,448,237,14581.61
P04691,"Abacavir 300mg, tablets, 60 Tabs",WH003,2315,474,218,16515.72
P04692,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,1404,331,190,373511.62
P04693,"Lamivudine 150mg, tablets, 60 Tabs",WH001,4169,267,145,756786.27
P04694,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,3656,479,109,186397.96
P04695,"Abacavir 60mg, dispersible tablets, 60 Tabs",WH004,3116,398,197,6667.19
P04696,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",WH003,602,68,248,5189.42
P04697,"Efavirenz 600mg, tablets, 30 Tabs",WH001,2453,322,209,338149.86
P04698,"Nevirapine 200mg, tablets, 60 Tabs",WH002,1923,167,116,309975.26
P04699,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",WH002,1367,261,81,203321.18
P04700,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH002,4175,233,291,50.73
P04701,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH002,634,84,124,90328.05
P04702,"Nevirapine 200mg, tablets, 60 Tabs",WH004,3390,444,44,44707.25
P04703,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",WH002,2078,267,238,1353.49
P04704,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH003,3195,464,218,1008420.91
P04705,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",WH001,3614,192,270,22617.08
P04706,"Efavirenz 200mg, capsule, 90 Caps",WH003,4293,78,257,45274.82
P04707,"Efavirenz 50mg, capsule, 30 Caps",WH004,4981,397,275,19.26
P04708,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH004,4752,371,64,1961.73
P04709,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",WH001,2202,325,234,1850.96
P04710,"HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",WH003,2897,102,52,22366.64
P04711,"Efavirenz 50mg, capsule, 30 Caps",WH002,789,325,141,1909.51
P04712,"Efavirenz 600mg, tablets, 30 Tabs",WH001,3104,332,185,105743.52
P04713,"Zidovudine 300mg, tablets, 60 Tabs",WH003,2948,286,189,37536.04
P04714,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH003,388,185,279,45654.75
P04715,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH002,2293,157,201,805265.75
P04716,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH002,590,70,261,398160.0
P04717,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,4992,253,245,703.42
P04718,"Efavirenz 50mg, capsule, 30 Caps",WH002,3240,236,143,83.67
P04719,"Nevirapine 200mg, tablets, 60 Tabs",WH002,939,390,92,8228.5
P04720,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",WH002,1382,147,244,6799.55
P04721,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH002,4027,294,180,130987.54
P04722,"Abacavir 300mg, tablets, 60 Tabs",WH002,3625,341,185,291372.1
P04723,"Lamivudine 150mg, tablets, 60 Tabs",WH003,1967,120,253,311462.22
P04724,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",WH003,1242,64,32,726.32
P04725,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",WH001,711,370,118,4202.02
P04726,"Darunavir 600mg [Prezista], tablets, 60 Tabs",WH003,3658,155,84,238.28
P04727,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",WH003,2451,288,132,20199.73
P04728,"Nevirapine 200mg, tablets, 60 Tabs",WH002,149,344,292,1338685.62
P04729,"Didanosine 250mg, delayed-release capsules, 30 Caps",WH003,2283,462,215,7172.42
P04730,"Etravirine 100mg [Intelence], tablets, 120 Tabs",WH001,1882,346,209,535.55
P04731,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH003,1325,85,207,461415.95
P04732,"Nevirapine 10mg/ml [Viramune], oral suspension, Bottle, 240 ml",WH001,4005,319,90,1013.56
P04733,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,824,486,25,36651.9
P04734,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH002,749,147,105,666678.75
P04735,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,2457,197,277,97477.68
P04736,"Darunavir 600mg [Prezista], tablets, 60 Tabs",WH004,2557,258,239,10713.01
P04737,"Etravirine 100mg [Intelence], tablets, 120 Tabs",WH004,2756,356,120,24082.76
P04738,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,2778,103,107,125151.94
P04739,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",WH004,1449,378,281,12045.85
P04740,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 100 ml",WH002,3906,488,177,25745.07
P04741,"Zidovudine 300mg, tablets, 60 Tabs",WH003,1380,169,261,107.35
P04742,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH004,486,405,137,2719979.06
P04743,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH003,1667,212,137,330035.73
P04744,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH002,3271,85,297,329506.15
P04745,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH004,3379,113,247,527.71
P04746,"Lopinavir/Ritonavir 100/25mg, tablets, 60 Tabs",WH004,2218,85,35,403537.53
P04747,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH003,997,466,208,326978.19
P04748,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",WH003,4218,365,34,21424.32
P04749,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH002,3784,379,80,884626.81
P04750,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",WH003,327,321,195,8227.48
P04751,"Efavirenz 600mg, tablets, 30 Tabs",WH001,1325,329,283,368401.05
P04752,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,3096,410,190,350.97
P04753,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",WH002,3045,124,190,0.0
P04754,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH002,4377,263,113,952574.06
P04755,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",WH001,2887,123,129,9180.77
P04756,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,201,301,188,290584.96
P04757,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",WH002,879,146,264,467295.72
P04758,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,1777,249,139,132554.66
P04759,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",WH001,367,205,71,17470.99
P04760,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH001,4902,274,128,117275.63
P04761,"Efavirenz 600mg, tablets, 30 Tabs",WH002,4283,428,35,439029.21
P04762,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",WH001,4171,394,77,4618.71
P04763,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH001,4478,272,210,106.73
P04764,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH003,4333,138,71,466822.29
P04765,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,3001,193,62,1324708.03
P04766,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH003,633,398,68,266675.64
P04767,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH004,3404,437,118,48.02
P04768,"Nevirapine 200mg, tablets, 60 Tabs",WH004,4919,360,184,41298.15
P04769,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",WH003,2592,462,194,49205.95
P04770,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH004,3801,91,149,194453.54
P04771,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH001,3242,357,148,552164.93
P04772,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",WH002,562,93,169,640.97
P04773,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH004,2737,298,150,1109119.54
P04774,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH004,2957,471,100,4165.92
P04775,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH002,3926,265,105,46106.42
P04776,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",WH004,2062,277,265,31539.8
P04777,"HIV 1/2, Bioline 3.0 Kit, 100 Tests",WH004,2878,260,27,2114.56
P04778,"Lamivudine 150mg, tablets, 60 Tabs",WH002,3878,320,256,4.83
P04779,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH001,4946,61,92,172.03
P04780,"Efavirenz 600mg, tablets, 30 Tabs",WH001,2135,206,209,549071.86
P04781,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",WH003,2975,228,161,31042.12
P04782,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH003,3726,295,59,350131.12
P04783,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,2179,332,227,203063.74
P04784,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,276,343,199,2588.08
P04785,"Abacavir 300mg, tablets, 60 Tabs",WH002,2302,218,30,29842.5
P04786,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH003,2680,479,99,24413.82
P04787,"Nevirapine 200mg, tablets, 60 Tabs",WH001,2105,296,191,94576.23
P04788,"Indinavir 400mg [Crixivan], capsules, 180 Caps",WH001,4541,105,108,80724.62
P04789,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH003,3840,230,191,287881.6
P04790,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,442,393,179,4027.16
P04791,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",WH002,130,406,102,1103.05
P04792,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",WH002,4753,334,128,85499.67
P04793,"Nevirapine 200mg, tablets, 60 Tabs",WH002,1410,314,155,99727.84
P04794,"Didanosine 50mg [Videx], chewable tablets, 60 Tabs",WH001,4118,86,40,34524.2
P04795,"Efavirenz 600mg, tablets, 30 Tabs",WH002,4137,115,223,702.38
P04796,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",WH003,964,414,140,3410.16
P04797,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH003,1600,250,204,58.0
P04798,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,4473,436,48,19201.78
P04799,"Efavirenz 600mg, tablets, 30 Tabs",WH003,1654,297,266,80757.86
P04800,"Efavirenz 200mg, capsule, 90 Caps",WH004,3132,62,151,1533.14
P04801,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,3980,462,227,1103445.56
P04802,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH002,1512,57,270,796614.98
P04803,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,4002,223,98,109094.48
P04804,"Efavirenz 50mg, capsule, 30 Caps",WH003,2717,479,221,397.48
P04805,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,1437,476,159,23903.6
P04806,"Didanosine 250mg, delayed-release capsules, 30 Caps",WH003,3149,425,83,282.23
P04807,"Lamivudine 150mg [Epivir], tablets, 60 Tabs",WH001,170,93,56,10495.71
P04808,"Didanosine 400mg, delayed-release capsules, 30 Caps",WH004,2682,375,198,15307.04
P04809,"Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",WH004,865,138,257,13978.32
P04810,"Efavirenz 600mg, tablets, 30 Tabs",WH004,125,417,140,25459.45
P04811,"Efavirenz 600mg, tablets, 30 Tabs",WH001,3713,124,50,7272.84
P04812,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,3491,425,54,346698.74
P04813,"Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",WH002,2449,183,115,76207.76
P04814,"Lamivudine 150mg, tablets, 60 Tabs",WH001,4878,307,207,607.92
P04815,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",WH004,1397,259,190,693305.26
P04816,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH003,2586,80,154,327644.11
P04817,"Etravirine 100mg [Intelence], tablets, 120 Tabs",WH002,4189,60,235,4256.69
P04818,"Efavirenz 600mg, tablets, 30 Tabs",WH001,801,172,208,24.52
P04819,"Darunavir 600mg [Prezista], tablets, 60 Tabs",WH002,1970,218,155,77.74
P04820,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,2982,187,139,108176.05
P04821,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH002,3108,351,104,66823.02
P04822,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH001,1414,52,151,7194.95
P04823,"Efavirenz 600mg, tablets, 30 Tabs",WH002,4404,483,120,542251.53
P04824,"Efavirenz 200mg, capsule, 90 Caps",WH002,3560,224,73,11209.74
P04825,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH001,1297,355,282,1059479.65
P04826,"Lamivudine 150mg, tablets, 60 Tabs",WH004,4152,263,61,1953.91
P04827,"Lamivudine 300mg, tablets, 30 Tabs",WH002,2852,316,253,1967.06
P04828,"Didanosine 250mg, delayed-release capsules, 30 Caps",WH002,1021,447,97,331.71
P04829,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH001,999,428,55,16285.91
P04830,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH004,2573,108,75,7185.37
P04831,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH003,4334,485,217,50005.99
P04832,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,249,335,50,162294.16
P04833,"Lamivudine 150mg, tablets, 60 Tabs",WH003,3758,117,163,8866.45
